,cost time,FPS,1,2,3,4,5,coordinate,len
776.png,0.008064031600952148,124,person,tvmonitor,tvmonitor,tvmonitor,,"[[1729, 463, 1901, 965], [948, 88, 1552, 352], [396, 550, 654, 833], [1300, 427, 1487, 608]]",4
777.png,0.008162736892700195,122,person,tvmonitor,tvmonitor,tvmonitor,,"[[1729, 463, 1901, 966], [948, 88, 1552, 353], [396, 549, 652, 833], [1300, 428, 1487, 607]]",4
778.png,0.00841522216796875,118,person,person,tvmonitor,tvmonitor,tvmonitor,"[[766, 422, 983, 810], [1729, 463, 1901, 965], [397, 551, 654, 832], [948, 88, 1553, 352], [1299, 429, 1486, 606]]",5
779.png,0.008303403854370117,120,person,tvmonitor,tvmonitor,tvmonitor,,"[[761, 419, 985, 802], [390, 554, 655, 829], [946, 88, 1553, 352], [1299, 430, 1486, 606]]",4
780.png,0.008292436599731445,120,person,person,tvmonitor,tvmonitor,tvmonitor,"[[765, 414, 979, 815], [1729, 464, 1901, 962], [386, 553, 651, 830], [946, 88, 1553, 352], [1299, 429, 1486, 606]]",5
781.png,0.008181095123291016,122,person,person,tvmonitor,tvmonitor,tvmonitor,"[[767, 417, 977, 814], [1729, 465, 1901, 961], [385, 553, 652, 830], [946, 88, 1553, 352], [1299, 429, 1485, 606]]",5
782.png,0.00772404670715332,129,person,tvmonitor,tvmonitor,,,"[[767, 408, 978, 817], [1299, 431, 1484, 606], [942, 90, 1561, 345]]",3
783.png,0.008385181427001953,119,person,tvmonitor,tvmonitor,,,"[[754, 327, 978, 791], [1289, 414, 1487, 615], [937, 95, 1541, 338]]",3
784.png,0.007994890213012695,125,person,tvmonitor,,,,"[[751, 389, 995, 827], [1276, 422, 1480, 602]]",2
785.png,0.008079051971435547,123,person,tvmonitor,tvmonitor,,,"[[747, 397, 1002, 829], [385, 546, 623, 852], [1274, 424, 1475, 602]]",3
786.png,0.0077972412109375,128,person,tvmonitor,tvmonitor,,,"[[748, 392, 999, 828], [388, 533, 619, 868], [552, 48, 1666, 375]]",3
787.png,0.007794380187988281,128,tvmonitor,tvmonitor,,,,"[[847, 83, 1427, 354], [1185, 428, 1394, 591]]",2
788.png,0.007819175720214844,127,tvmonitor,tvmonitor,,,,"[[852, 86, 1404, 355], [1202, 424, 1390, 555]]",2
789.png,0.023073196411132812,43,tvmonitor,tvmonitor,,,,"[[856, 82, 1406, 356], [1194, 419, 1390, 556]]",2
790.png,0.007942914962768555,125,person,tvmonitor,tvmonitor,,,"[[756, 372, 982, 837], [861, 84, 1394, 353], [1185, 415, 1383, 555]]",3
791.png,0.008016586303710938,124,person,tvmonitor,tvmonitor,,,"[[748, 386, 980, 829], [1171, 414, 1378, 555], [834, 89, 1403, 349]]",3
792.png,0.00804591178894043,124,person,tvmonitor,tvmonitor,,,"[[748, 392, 980, 828], [1169, 413, 1379, 556], [837, 86, 1396, 348]]",3
793.png,0.007946014404296875,125,person,tvmonitor,tvmonitor,,,"[[748, 391, 979, 828], [842, 86, 1386, 350], [1166, 413, 1377, 558]]",3
794.png,0.007241487503051758,138,person,tvmonitor,tvmonitor,,,"[[746, 386, 981, 832], [1166, 415, 1376, 559], [833, 79, 1381, 352]]",3
795.png,0.010650634765625,93,person,tvmonitor,tvmonitor,,,"[[746, 386, 981, 832], [1166, 415, 1376, 559], [833, 79, 1381, 352]]",3
796.png,0.00792694091796875,126,person,tvmonitor,tvmonitor,,,"[[746, 383, 985, 831], [1161, 414, 1377, 560], [834, 80, 1378, 353]]",3
797.png,0.007888317108154297,126,person,tvmonitor,tvmonitor,,,"[[748, 389, 983, 830], [1162, 415, 1374, 560], [838, 85, 1373, 351]]",3
798.png,0.008232831954956055,121,person,tvmonitor,tvmonitor,,,"[[748, 391, 983, 829], [1164, 416, 1371, 558], [839, 85, 1368, 352]]",3
799.png,0.008147716522216797,122,person,tvmonitor,tvmonitor,,,"[[747, 390, 982, 831], [1162, 417, 1370, 559], [834, 82, 1375, 356]]",3
800.png,0.007988214492797852,125,person,tvmonitor,tvmonitor,,,"[[747, 390, 980, 831], [1160, 415, 1373, 560], [832, 84, 1373, 357]]",3
801.png,0.00808858871459961,123,person,tvmonitor,tvmonitor,,,"[[749, 387, 978, 832], [1160, 416, 1372, 560], [828, 86, 1382, 356]]",3
802.png,0.008111953735351562,123,person,tvmonitor,tvmonitor,,,"[[750, 384, 977, 833], [1158, 417, 1371, 560], [830, 84, 1384, 356]]",3
803.png,0.00798654556274414,125,person,tvmonitor,tvmonitor,,,"[[751, 380, 975, 835], [1159, 416, 1372, 560], [828, 84, 1384, 356]]",3
804.png,0.007938385009765625,125,person,tvmonitor,tvmonitor,,,"[[752, 379, 976, 841], [1157, 415, 1372, 560], [824, 82, 1388, 358]]",3
805.png,0.007963180541992188,125,person,tvmonitor,tvmonitor,,,"[[752, 379, 977, 842], [1155, 415, 1372, 560], [825, 81, 1387, 359]]",3
806.png,0.008181571960449219,122,person,tvmonitor,tvmonitor,,,"[[751, 376, 980, 848], [1155, 416, 1373, 560], [821, 80, 1388, 359]]",3
807.png,0.007943868637084961,125,person,tvmonitor,tvmonitor,,,"[[750, 374, 981, 848], [1155, 416, 1372, 559], [820, 80, 1389, 359]]",3
808.png,0.007924795150756836,126,person,tvmonitor,tvmonitor,,,"[[746, 377, 986, 839], [1158, 410, 1369, 563], [828, 85, 1381, 347]]",3
809.png,0.008036613464355469,124,person,tvmonitor,tvmonitor,,,"[[753, 381, 984, 829], [1163, 406, 1374, 560], [845, 79, 1381, 341]]",3
810.png,0.007937192916870117,125,person,tvmonitor,tvmonitor,,,"[[754, 367, 982, 840], [839, 79, 1395, 350], [1165, 399, 1378, 558]]",3
811.png,0.008044004440307617,124,person,tvmonitor,tvmonitor,,,"[[751, 367, 982, 841], [840, 80, 1403, 339], [1164, 398, 1376, 547]]",3
812.png,0.00841975212097168,118,person,tvmonitor,tvmonitor,,,"[[760, 368, 975, 832], [864, 81, 1395, 344], [1180, 394, 1369, 529]]",3
813.png,0.007966279983520508,125,person,tvmonitor,tvmonitor,,,"[[762, 382, 975, 819], [860, 80, 1394, 340], [1191, 398, 1367, 526]]",3
814.png,0.007624149322509766,131,person,tvmonitor,tvmonitor,,,"[[764, 387, 973, 815], [868, 81, 1394, 333], [1186, 390, 1376, 530]]",3
815.png,0.007576465606689453,131,person,tvmonitor,tvmonitor,,,"[[764, 384, 977, 817], [872, 82, 1394, 332], [1180, 387, 1380, 526]]",3
816.png,0.007596015930175781,131,person,tvmonitor,tvmonitor,,,"[[769, 381, 971, 821], [867, 79, 1401, 331], [1179, 384, 1387, 523]]",3
817.png,0.007620811462402344,131,person,tvmonitor,tvmonitor,,,"[[772, 384, 971, 824], [869, 80, 1402, 330], [1178, 387, 1387, 527]]",3
818.png,0.008181333541870117,122,person,tvmonitor,tvmonitor,,,"[[769, 382, 973, 829], [863, 78, 1406, 328], [1174, 389, 1390, 525]]",3
819.png,0.00784444808959961,127,person,tvmonitor,tvmonitor,,,"[[769, 382, 973, 829], [863, 78, 1406, 328], [1174, 389, 1390, 525]]",3
820.png,0.008008956909179688,124,person,tvmonitor,tvmonitor,,,"[[773, 376, 969, 832], [861, 77, 1404, 332], [1176, 387, 1391, 527]]",3
821.png,0.0076863765716552734,130,person,tvmonitor,tvmonitor,,,"[[767, 381, 972, 827], [862, 80, 1406, 331], [1179, 387, 1388, 523]]",3
822.png,0.007692813873291016,129,person,tvmonitor,tvmonitor,,,"[[764, 381, 976, 829], [862, 78, 1402, 332], [1176, 388, 1387, 523]]",3
823.png,0.00657963752746582,151,,,,,,[],0
824.png,0.00658726692199707,151,,,,,,[],0
825.png,0.0065271854400634766,153,,,,,,[],0
826.png,0.00673675537109375,148,,,,,,[],0
827.png,0.006921529769897461,144,,,,,,[],0
828.png,0.006591320037841797,151,,,,,,[],0
829.png,0.00653839111328125,152,,,,,,[],0
830.png,0.006557941436767578,152,,,,,,[],0
831.png,0.006561279296875,152,,,,,,[],0
832.png,0.0065653324127197266,152,,,,,,[],0
833.png,0.006598234176635742,151,,,,,,[],0
834.png,0.006523847579956055,153,,,,,,[],0
835.png,0.006634950637817383,150,,,,,,[],0
836.png,0.006479501724243164,154,,,,,,[],0
837.png,0.006468296051025391,154,,,,,,[],0
838.png,0.006193876266479492,161,,,,,,[],0
839.png,0.006594419479370117,151,,,,,,[],0
840.png,0.006202220916748047,161,,,,,,[],0
841.png,0.006815433502197266,146,,,,,,[],0
842.png,0.006519794464111328,153,,,,,,[],0
843.png,0.006474018096923828,154,,,,,,[],0
844.png,0.006524801254272461,153,,,,,,[],0
845.png,0.006565093994140625,152,,,,,,[],0
846.png,0.006736040115356445,148,,,,,,[],0
847.png,0.006330966949462891,157,,,,,,[],0
848.png,0.00659489631652832,151,,,,,,[],0
849.png,0.006540536880493164,152,,,,,,[],0
850.png,0.006738185882568359,148,,,,,,[],0
851.png,0.006750822067260742,148,,,,,,[],0
852.png,0.007200956344604492,138,chair,,,,,"[[1181, 322, 1373, 745]]",1
853.png,0.0071735382080078125,139,chair,,,,,"[[1186, 316, 1374, 759]]",1
854.png,0.0076940059661865234,129,chair,,,,,"[[1180, 331, 1366, 747]]",1
855.png,0.006471872329711914,154,,,,,,[],0
856.png,0.006496429443359375,153,,,,,,[],0
857.png,0.0072553157806396484,137,chair,,,,,"[[1187, 401, 1352, 694]]",1
858.png,0.00653076171875,153,,,,,,[],0
859.png,0.006608486175537109,151,,,,,,[],0
860.png,0.006539821624755859,152,,,,,,[],0
861.png,0.006525754928588867,153,,,,,,[],0
862.png,0.00650477409362793,153,,,,,,[],0
863.png,0.006619691848754883,151,,,,,,[],0
864.png,0.006615638732910156,151,,,,,,[],0
865.png,0.006502389907836914,153,,,,,,[],0
866.png,0.00677037239074707,147,,,,,,[],0
867.png,0.007303953170776367,136,,,,,,[],0
868.png,0.006554126739501953,152,,,,,,[],0
869.png,0.0069005489349365234,144,,,,,,[],0
870.png,0.0067293643951416016,148,,,,,,[],0
871.png,0.006490230560302734,154,,,,,,[],0
872.png,0.0069162845611572266,144,,,,,,[],0
873.png,0.006936311721801758,144,,,,,,[],0
874.png,0.00653839111328125,152,,,,,,[],0
875.png,0.006913423538208008,144,,,,,,[],0
876.png,0.006697893142700195,149,,,,,,[],0
877.png,0.006591320037841797,151,,,,,,[],0
878.png,0.006544589996337891,152,,,,,,[],0
879.png,0.0065457820892333984,152,,,,,,[],0
880.png,0.006595611572265625,151,,,,,,[],0
881.png,0.006675243377685547,149,,,,,,[],0
882.png,0.006626129150390625,150,,,,,,[],0
883.png,0.006551980972290039,152,,,,,,[],0
884.png,0.006591796875,151,,,,,,[],0
885.png,0.006198883056640625,161,,,,,,[],0
886.png,0.00656890869140625,152,,,,,,[],0
887.png,0.006604909896850586,151,,,,,,[],0
888.png,0.006589651107788086,151,,,,,,[],0
889.png,0.007659912109375,130,chair,,,,,"[[1182, 311, 1363, 746]]",1
890.png,0.006623268127441406,150,,,,,,[],0
891.png,0.007290840148925781,137,tvmonitor,,,,,"[[839, 156, 1035, 293]]",1
892.png,0.006591081619262695,151,,,,,,[],0
893.png,0.006586313247680664,151,,,,,,[],0
894.png,0.006597042083740234,151,,,,,,[],0
895.png,0.006647825241088867,150,,,,,,[],0
896.png,0.006661891937255859,150,,,,,,[],0
897.png,0.0065937042236328125,151,,,,,,[],0
898.png,0.006602048873901367,151,,,,,,[],0
899.png,0.0065746307373046875,152,,,,,,[],0
900.png,0.006428241729736328,155,,,,,,[],0
901.png,0.0065500736236572266,152,,,,,,[],0
902.png,0.006586313247680664,151,,,,,,[],0
903.png,0.006488800048828125,154,,,,,,[],0
904.png,0.006669521331787109,149,,,,,,[],0
905.png,0.0065555572509765625,152,,,,,,[],0
906.png,0.00649714469909668,153,,,,,,[],0
907.png,0.00652313232421875,153,,,,,,[],0
908.png,0.006524324417114258,153,,,,,,[],0
909.png,0.0069599151611328125,143,,,,,,[],0
910.png,0.006555080413818359,152,,,,,,[],0
911.png,0.006525278091430664,153,,,,,,[],0
912.png,0.006941795349121094,144,,,,,,[],0
913.png,0.006490230560302734,154,,,,,,[],0
914.png,0.006524085998535156,153,,,,,,[],0
915.png,0.006540775299072266,152,,,,,,[],0
916.png,0.0064907073974609375,154,,,,,,[],0
917.png,0.0065233707427978516,153,,,,,,[],0
918.png,0.006604194641113281,151,,,,,,[],0
919.png,0.006615877151489258,151,,,,,,[],0
920.png,0.006716251373291016,148,,,,,,[],0
921.png,0.006597042083740234,151,,,,,,[],0
922.png,0.006592750549316406,151,,,,,,[],0
923.png,0.006634950637817383,150,,,,,,[],0
924.png,0.006545066833496094,152,,,,,,[],0
925.png,0.006458759307861328,154,,,,,,[],0
926.png,0.006507396697998047,153,,,,,,[],0
927.png,0.006453275680541992,154,,,,,,[],0
928.png,0.006509065628051758,153,,,,,,[],0
929.png,0.00669097900390625,149,,,,,,[],0
930.png,0.0065765380859375,152,,,,,,[],0
931.png,0.006585597991943359,151,,,,,,[],0
932.png,0.006602048873901367,151,,,,,,[],0
933.png,0.006508827209472656,153,,,,,,[],0
934.png,0.006662607192993164,150,,,,,,[],0
935.png,0.00651240348815918,153,,,,,,[],0
936.png,0.006573677062988281,152,,,,,,[],0
937.png,0.006488800048828125,154,,,,,,[],0
938.png,0.006735324859619141,148,,,,,,[],0
939.png,0.006536722183227539,152,,,,,,[],0
940.png,0.0065250396728515625,153,,,,,,[],0
941.png,0.006505489349365234,153,,,,,,[],0
942.png,0.006599903106689453,151,,,,,,[],0
943.png,0.0064775943756103516,154,,,,,,[],0
944.png,0.0064847469329833984,154,,,,,,[],0
945.png,0.0069506168365478516,143,,,,,,[],0
946.png,0.0066890716552734375,149,,,,,,[],0
947.png,0.006506443023681641,153,,,,,,[],0
948.png,0.006939411163330078,144,,,,,,[],0
949.png,0.006552696228027344,152,,,,,,[],0
950.png,0.0065839290618896484,151,,,,,,[],0
951.png,0.006518363952636719,153,,,,,,[],0
952.png,0.006440401077270508,155,,,,,,[],0
953.png,0.006465435028076172,154,,,,,,[],0
954.png,0.0064792633056640625,154,,,,,,[],0
955.png,0.006771564483642578,147,,,,,,[],0
956.png,0.006849527359008789,145,,,,,,[],0
957.png,0.007306575775146484,136,chair,person,,,,"[[21, 286, 211, 650], [928, 230, 1078, 512]]",2
958.png,0.007554769515991211,132,chair,,,,,"[[29, 277, 209, 655]]",1
959.png,0.0073163509368896484,136,chair,,,,,"[[25, 280, 207, 661]]",1
960.png,0.007294654846191406,137,chair,,,,,"[[1489, 436, 1689, 627]]",1
961.png,0.0076389312744140625,130,chair,,,,,"[[38, 396, 165, 674]]",1
962.png,0.007955074310302734,125,chair,,,,,"[[1502, 469, 1678, 666]]",1
963.png,0.0077762603759765625,128,chair,chair,,,,"[[9, 375, 204, 722], [1526, 516, 1673, 675]]",2
964.png,0.008373022079467773,119,chair,chair,chair,chair,,"[[1512, 514, 1691, 723], [1177, 511, 1393, 733], [555, 489, 737, 754], [991, 502, 1175, 725]]",4
965.png,0.0068323612213134766,146,chair,chair,,,,"[[3, 519, 137, 755], [1487, 560, 1705, 733]]",2
966.png,0.007040977478027344,142,chair,chair,,,,"[[3, 519, 137, 755], [1487, 560, 1705, 733]]",2
967.png,0.00722503662109375,138,chair,,,,,"[[2, 504, 141, 773]]",1
968.png,0.0071544647216796875,139,chair,,,,,"[[0, 474, 131, 768]]",1
969.png,0.006453514099121094,154,,,,,,[],0
970.png,0.007611513137817383,131,chair,chair,,,,"[[917, 546, 1229, 824], [1235, 613, 1508, 804]]",2
971.png,0.007778167724609375,128,chair,person,,,,"[[1206, 578, 1561, 821], [933, 491, 1195, 816]]",2
972.png,0.007354259490966797,135,chair,person,,,,"[[1182, 584, 1562, 834], [915, 492, 1229, 817]]",2
973.png,0.007320404052734375,136,chair,person,,,,"[[1179, 580, 1562, 835], [912, 485, 1234, 822]]",2
974.png,0.007340908050537109,136,chair,person,,,,"[[1179, 580, 1563, 836], [918, 482, 1230, 824]]",2
975.png,0.007166147232055664,139,chair,person,,,,"[[1181, 581, 1561, 837], [922, 480, 1223, 825]]",2
976.png,0.007413625717163086,134,chair,person,,,,"[[1180, 588, 1559, 836], [927, 486, 1220, 819]]",2
977.png,0.0074100494384765625,134,chair,person,,,,"[[1182, 588, 1557, 837], [927, 485, 1216, 819]]",2
978.png,0.0074367523193359375,134,chair,person,,,,"[[1180, 588, 1561, 836], [926, 486, 1218, 819]]",2
979.png,0.0073871612548828125,135,chair,person,,,,"[[1177, 587, 1563, 836], [922, 487, 1222, 820]]",2
980.png,0.007314920425415039,136,chair,person,,,,"[[1180, 589, 1560, 835], [922, 487, 1222, 820]]",2
981.png,0.007344961166381836,136,chair,person,,,,"[[1180, 587, 1561, 835], [926, 488, 1219, 820]]",2
982.png,0.007574558258056641,132,chair,person,,,,"[[1183, 587, 1560, 833], [931, 490, 1214, 818]]",2
983.png,0.007870197296142578,127,chair,person,,,,"[[1206, 580, 1554, 823], [935, 489, 1200, 815]]",2
984.png,0.00745844841003418,134,person,,,,,"[[929, 482, 1199, 814]]",1
985.png,0.007549762725830078,132,chair,chair,,,,"[[1201, 579, 1544, 807], [922, 544, 1230, 827]]",2
986.png,0.007920503616333008,126,chair,chair,chair,,,"[[921, 464, 1242, 791], [0, 472, 127, 777], [1490, 595, 1710, 776]]",3
987.png,0.00724482536315918,138,chair,,,,,"[[1493, 591, 1708, 771]]",1
988.png,0.007184028625488281,139,chair,,,,,"[[2, 501, 138, 776]]",1
989.png,0.00807809829711914,123,chair,chair,chair,chair,,"[[1506, 496, 1689, 729], [1171, 511, 1395, 727], [549, 499, 743, 753], [35, 490, 176, 732]]",4
990.png,0.0073699951171875,135,chair,chair,chair,chair,,"[[1506, 496, 1689, 729], [1171, 511, 1395, 727], [549, 499, 743, 753], [35, 490, 176, 732]]",4
991.png,0.007933855056762695,126,chair,chair,chair,,,"[[7, 386, 221, 731], [1507, 505, 1680, 708], [1173, 521, 1403, 714]]",3
992.png,0.0077342987060546875,129,chair,chair,,,,"[[13, 375, 208, 725], [1524, 511, 1673, 677]]",2
993.png,0.007712364196777344,129,chair,chair,person,,,"[[1494, 453, 1691, 647], [37, 395, 161, 669], [606, 153, 767, 392]]",3
994.png,0.007749080657958984,129,chair,chair,,,,"[[1493, 432, 1690, 645], [42, 389, 172, 668]]",2
995.png,0.0072095394134521484,138,chair,,,,,"[[1486, 432, 1692, 630]]",1
996.png,0.007267951965332031,137,chair,,,,,"[[18, 285, 215, 659]]",1
997.png,0.0075914859771728516,131,chair,,,,,"[[13, 285, 217, 648]]",1
998.png,0.007710933685302734,129,chair,,,,,"[[13, 286, 218, 648]]",1
999.png,0.007425785064697266,134,chair,,,,,"[[14, 285, 216, 648]]",1
1000.png,0.007508277893066406,133,chair,chair,,,,"[[13, 284, 216, 648], [390, 270, 608, 649]]",2
1001.png,0.0075190067291259766,132,chair,chair,,,,"[[13, 284, 216, 649], [391, 270, 608, 649]]",2
1002.png,0.007647275924682617,130,chair,chair,,,,"[[13, 286, 215, 648], [390, 269, 607, 649]]",2
1003.png,0.007529497146606445,132,chair,chair,,,,"[[15, 286, 215, 649], [387, 267, 610, 648]]",2
1004.png,0.007456064224243164,134,chair,chair,,,,"[[17, 289, 216, 648], [388, 268, 607, 649]]",2
1005.png,0.007559299468994141,132,chair,chair,,,,"[[18, 287, 213, 645], [388, 264, 609, 648]]",2
1006.png,0.007538795471191406,132,chair,chair,,,,"[[18, 288, 214, 645], [389, 265, 611, 647]]",2
1007.png,0.00767207145690918,130,chair,,,,,"[[17, 288, 214, 646]]",1
1008.png,0.007743358612060547,129,chair,,,,,"[[17, 287, 213, 646]]",1
1009.png,0.0076601505279541016,130,chair,person,,,,"[[18, 286, 214, 646], [906, 270, 1107, 618]]",2
1010.png,0.007121086120605469,140,chair,person,,,,"[[18, 286, 214, 648], [899, 277, 1111, 616]]",2
1011.png,0.007543325424194336,132,chair,,,,,"[[19, 286, 214, 648]]",1
1012.png,0.007947444915771484,125,chair,chair,,,,"[[389, 262, 615, 650], [19, 286, 214, 647]]",2
1013.png,0.007006645202636719,142,chair,chair,,,,"[[389, 262, 611, 645], [19, 287, 215, 646]]",2
1014.png,0.007439851760864258,134,chair,,,,,"[[18, 286, 214, 650]]",1
1015.png,0.007208108901977539,138,chair,,,,,"[[18, 286, 214, 650]]",1
1016.png,0.007934808731079102,126,chair,chair,,,,"[[391, 259, 613, 646], [19, 284, 212, 650]]",2
1017.png,0.007584095001220703,131,chair,chair,,,,"[[389, 259, 615, 647], [20, 284, 212, 650]]",2
1018.png,0.00764012336730957,130,chair,chair,person,,,"[[391, 260, 615, 648], [20, 284, 212, 650], [910, 266, 1098, 636]]",3
1019.png,0.007653951644897461,130,chair,chair,person,,,"[[391, 262, 621, 649], [20, 283, 212, 648], [891, 266, 1111, 643]]",3
1020.png,0.007702350616455078,129,chair,chair,person,,,"[[390, 261, 622, 650], [19, 283, 211, 649], [896, 259, 1105, 649]]",3
1021.png,0.007721900939941406,129,chair,chair,person,,,"[[390, 262, 617, 647], [19, 283, 211, 648], [887, 271, 1119, 661]]",3
1022.png,0.007634639739990234,130,chair,chair,person,,,"[[385, 269, 613, 646], [22, 285, 216, 647], [897, 380, 1107, 686]]",3
1023.png,0.0074825286865234375,133,chair,chair,,,,"[[383, 271, 614, 643], [21, 286, 216, 648]]",2
1024.png,0.007933378219604492,126,chair,chair,person,,,"[[383, 272, 619, 646], [22, 288, 216, 647], [904, 367, 1111, 692]]",3
1025.png,0.007799386978149414,128,chair,chair,,,,"[[382, 271, 619, 644], [22, 288, 217, 647]]",2
1026.png,0.007868766784667969,127,chair,chair,,,,"[[384, 269, 621, 644], [22, 288, 217, 646]]",2
1027.png,0.0075185298919677734,133,chair,chair,,,,"[[386, 270, 618, 644], [22, 288, 217, 647]]",2
1028.png,0.007590293884277344,131,chair,chair,,,,"[[385, 271, 619, 644], [22, 287, 217, 648]]",2
1029.png,0.007845163345336914,127,chair,chair,,,,"[[384, 271, 620, 644], [22, 288, 217, 648]]",2
1030.png,0.007521390914916992,132,chair,chair,,,,"[[383, 263, 625, 644], [52, 279, 284, 627]]",2
1031.png,0.008394956588745117,119,chair,chair,chair,person,,"[[1494, 382, 1678, 573], [420, 289, 638, 604], [94, 321, 264, 574], [894, 376, 1116, 680]]",4
1032.png,0.007780313491821289,128,chair,chair,chair,,,"[[424, 286, 650, 586], [1103, 197, 1384, 356], [1501, 372, 1673, 564]]",3
1033.png,0.007130622863769531,140,chair,chair,,,,"[[421, 318, 606, 562], [1500, 348, 1664, 554]]",2
1034.png,0.007497072219848633,133,chair,chair,,,,"[[458, 228, 615, 519], [121, 241, 293, 526]]",2
1035.png,0.00738835334777832,135,chair,chair,chair,,,"[[467, 214, 615, 528], [123, 244, 294, 513], [1502, 290, 1659, 493]]",3
1036.png,0.008171796798706055,122,chair,chair,chair,person,,"[[469, 231, 625, 505], [132, 254, 302, 500], [1487, 293, 1650, 485], [896, 373, 1130, 663]]",4
1037.png,0.014483213424682617,69,chair,chair,person,,,"[[470, 229, 629, 509], [140, 248, 314, 488], [905, 372, 1119, 670]]",3
1038.png,0.007326602935791016,136,chair,person,,,,"[[1493, 269, 1656, 463], [914, 337, 1078, 584]]",2
1039.png,0.007383108139038086,135,chair,person,,,,"[[1493, 269, 1656, 463], [914, 337, 1078, 584]]",2
1040.png,0.007792949676513672,128,chair,person,,,,"[[1501, 275, 1665, 447], [925, 339, 1077, 581]]",2
1041.png,0.007245540618896484,138,chair,,,,,"[[1508, 269, 1674, 448]]",1
1042.png,0.007277250289916992,137,chair,,,,,"[[1509, 259, 1678, 436]]",1
1043.png,0.006533622741699219,153,,,,,,[],0
1044.png,0.007298946380615234,137,chair,,,,,"[[1602, 253, 1746, 426]]",1
1045.png,0.007406711578369141,135,chair,,,,,"[[1635, 261, 1782, 417]]",1
1046.png,0.0076601505279541016,130,chair,chair,,,,"[[705, 137, 816, 457], [1643, 258, 1809, 420]]",2
1047.png,0.007094383239746094,140,chair,chair,,,,"[[742, 163, 856, 431], [1437, 265, 1688, 421]]",2
1048.png,0.007203340530395508,138,chair,,,,,"[[1454, 275, 1717, 421]]",1
1049.png,0.0065822601318359375,151,,,,,,[],0
1050.png,0.006547212600708008,152,,,,,,[],0
1051.png,0.007650852203369141,130,chair,chair,person,,,"[[1545, 150, 1860, 438], [98, 273, 263, 429], [889, 230, 1036, 543]]",3
1052.png,0.0077037811279296875,129,chair,chair,person,,,"[[1550, 147, 1854, 448], [104, 280, 258, 426], [877, 227, 1039, 542]]",3
1053.png,0.007645845413208008,130,chair,chair,person,,,"[[1549, 154, 1886, 435], [159, 277, 304, 428], [876, 305, 1040, 594]]",3
1054.png,0.007215023040771484,138,chair,,,,,"[[179, 274, 331, 439]]",1
1055.png,0.007605791091918945,131,chair,chair,,,,"[[183, 263, 337, 454], [1129, 263, 1324, 474]]",2
1056.png,0.007600307464599609,131,chair,chair,chair,chair,chair,"[[1719, 265, 1909, 461], [1128, 220, 1369, 513], [180, 273, 340, 469], [1493, 273, 1657, 475], [685, 272, 854, 476]]",5
1057.png,0.008135318756103516,122,chair,chair,chair,chair,,"[[1108, 226, 1384, 515], [1730, 268, 1914, 458], [684, 268, 869, 494], [183, 276, 341, 475]]",4
1058.png,0.007517576217651367,133,chair,chair,,,,"[[1131, 226, 1405, 533], [187, 269, 347, 485]]",2
1059.png,0.007832765579223633,127,chair,chair,chair,,,"[[1784, 242, 1919, 507], [1247, 201, 1446, 558], [1593, 148, 1866, 289]]",3
1060.png,0.007894277572631836,126,chair,chair,chair,,,"[[1809, 231, 1919, 527], [1253, 180, 1441, 581], [1437, 132, 1649, 310]]",3
1061.png,0.007289409637451172,137,chair,,,,,"[[1293, 323, 1451, 579]]",1
1062.png,0.006549358367919922,152,,,,,,[],0
1063.png,0.007258176803588867,137,chair,,,,,"[[1255, 283, 1484, 611]]",1
1064.png,0.007214784622192383,138,chair,,,,,"[[1255, 283, 1484, 611]]",1
1065.png,0.0065305233001708984,153,,,,,,[],0
1066.png,0.006598711013793945,151,,,,,,[],0
1067.png,0.0077359676361083984,129,chair,chair,,,,"[[1664, 402, 1845, 645], [194, 398, 363, 645]]",2
1068.png,0.006719112396240234,148,chair,,,,,"[[1285, 352, 1504, 698]]",1
1069.png,0.006586313247680664,151,,,,,,[],0
1070.png,0.006570339202880859,152,,,,,,[],0
1071.png,0.0065538883209228516,152,,,,,,[],0
1072.png,0.007340431213378906,136,chair,diningtable,,,,"[[1582, 257, 1746, 468], [167, 27, 1703, 893]]",2
1073.png,0.007741451263427734,129,diningtable,,,,,"[[125, 54, 1743, 880]]",1
1074.png,0.007596254348754883,131,chair,chair,diningtable,,,"[[1581, 253, 1759, 490], [1815, 251, 1919, 492], [132, 45, 1748, 872]]",3
1075.png,0.007582664489746094,131,diningtable,,,,,"[[79, 58, 1826, 893]]",1
1076.png,0.007551431655883789,132,diningtable,,,,,"[[141, 60, 1771, 997]]",1
1077.png,0.006536722183227539,152,,,,,,[],0
1078.png,0.006659269332885742,150,,,,,,[],0
1079.png,0.00754857063293457,132,diningtable,,,,,"[[152, 84, 1768, 979]]",1
1080.png,0.007174968719482422,139,diningtable,,,,,"[[181, 96, 1743, 965]]",1
1081.png,0.00758814811706543,131,diningtable,,,,,"[[187, 81, 1724, 976]]",1
1082.png,0.007768869400024414,128,diningtable,,,,,"[[119, 109, 1818, 958]]",1
1083.png,0.007606983184814453,131,diningtable,,,,,"[[96, 106, 1841, 969]]",1
1084.png,0.007599830627441406,131,diningtable,,,,,"[[245, 105, 1893, 988]]",1
1085.png,0.007647275924682617,130,diningtable,,,,,"[[222, 111, 1919, 985]]",1
1086.png,0.007592439651489258,131,diningtable,,,,,"[[207, 119, 1919, 983]]",1
