,cost time,FPS,1,2,3,4,5,6,7,8,coordinate,len
696.png,0.008349418640136719,119,person,person,person,,,,,,"[[515, 205, 892, 1031], [965, 345, 1274, 917], [16, 142, 201, 926]]",3
697.png,0.008064985275268555,123,person,person,person,,,,,,"[[515, 205, 892, 1031], [965, 345, 1274, 917], [16, 142, 201, 926]]",3
698.png,0.008093118667602539,123,person,person,person,,,,,,"[[976, 364, 1315, 898], [486, 223, 883, 1025], [0, 99, 278, 979]]",3
699.png,0.00819706916809082,121,person,person,person,,,,,,"[[407, 255, 915, 980], [0, 101, 349, 996], [953, 388, 1325, 894]]",3
700.png,0.008090972900390625,123,person,person,person,person,,,,,"[[1062, 354, 1360, 903], [386, 222, 942, 1004], [0, 183, 399, 1035], [241, 186, 472, 556]]",4
701.png,0.008321523666381836,120,person,person,person,,,,,,"[[1080, 443, 1331, 939], [422, 207, 910, 1014], [52, 121, 392, 591]]",3
702.png,0.008156776428222656,122,person,person,person,,,,,,"[[1077, 372, 1347, 898], [48, 199, 484, 1017], [509, 194, 823, 864]]",3
703.png,0.008129358291625977,123,person,person,person,,,,,,"[[118, 179, 640, 1054], [1073, 349, 1372, 898], [506, 204, 793, 864]]",3
704.png,0.007747650146484375,129,person,person,,,,,,,"[[1058, 339, 1411, 873], [184, 124, 619, 1012]]",2
705.png,0.008010625839233398,124,person,person,,,,,,,"[[139, 207, 686, 1023], [1089, 351, 1413, 887]]",2
706.png,0.008094310760498047,123,person,person,,,,,,,"[[1114, 373, 1390, 992], [233, 137, 778, 994]]",2
707.png,0.00800013542175293,124,person,person,,,,,,,"[[268, 203, 841, 1012], [1120, 313, 1405, 936]]",2
708.png,0.007794618606567383,128,person,person,,,,,,,"[[322, 227, 823, 1011], [1135, 381, 1448, 889]]",2
709.png,0.008231639862060547,121,person,person,,,,,,,"[[410, 182, 841, 1069], [1009, 325, 1524, 934]]",2
710.png,0.007820367813110352,127,person,person,,,,,,,"[[391, 123, 899, 992], [1017, 337, 1512, 928]]",2
711.png,0.007490873336791992,133,person,person,,,,,,,"[[224, 82, 905, 1000], [1053, 261, 1495, 994]]",2
712.png,0.007888555526733398,126,person,person,,,,,,,"[[325, 95, 919, 1010], [1044, 323, 1509, 958]]",2
713.png,0.007767915725708008,128,person,person,,,,,,,"[[375, 60, 886, 1031], [1156, 327, 1452, 917]]",2
714.png,0.007918119430541992,126,person,person,,,,,,,"[[292, 104, 841, 979], [1139, 342, 1466, 899]]",2
715.png,0.007874488830566406,126,person,person,,,,,,,"[[269, 190, 822, 1038], [1051, 299, 1533, 921]]",2
716.png,0.008058786392211914,124,person,person,,,,,,,"[[381, 177, 854, 1035], [1211, 347, 1501, 907]]",2
717.png,0.007919549942016602,126,person,person,person,,,,,,"[[172, 184, 840, 1041], [1035, 290, 1472, 975], [42, 255, 463, 1004]]",3
718.png,0.007818460464477539,127,person,person,,,,,,,"[[169, 192, 817, 1022], [1106, 273, 1384, 966]]",2
719.png,0.007917165756225586,126,person,person,,,,,,,"[[41, 193, 706, 1003], [1065, 283, 1380, 929]]",2
720.png,0.007781982421875,128,person,person,,,,,,,"[[1054, 241, 1367, 853], [273, 200, 679, 1053]]",2
721.png,0.007822990417480469,127,person,person,,,,,,,"[[882, 283, 1403, 939], [48, 193, 660, 1057]]",2
722.png,0.007833242416381836,127,person,person,,,,,,,"[[882, 283, 1403, 939], [48, 193, 660, 1057]]",2
723.png,0.0077702999114990234,128,person,person,,,,,,,"[[77, 205, 687, 1008], [883, 300, 1403, 955]]",2
724.png,0.007864713668823242,127,person,person,person,,,,,,"[[70, 219, 683, 1022], [0, 187, 255, 1057], [902, 289, 1371, 977]]",3
725.png,0.007877349853515625,126,person,person,,,,,,,"[[72, 207, 694, 1015], [953, 284, 1341, 999]]",2
726.png,0.007879257202148438,126,person,person,,,,,,,"[[53, 188, 747, 1049], [1006, 314, 1299, 942]]",2
727.png,0.008676767349243164,115,person,person,person,person,,,,,"[[20, 0, 712, 1003], [577, 4, 1340, 945], [1552, 518, 1769, 919], [1369, 601, 1498, 948]]",4
728.png,0.008454084396362305,118,person,person,person,person,,,,,"[[10, 0, 690, 970], [564, 0, 1351, 959], [1315, 600, 1462, 939], [1557, 542, 1752, 918]]",4
729.png,0.008357763290405273,119,person,person,person,person,,,,,"[[0, 0, 776, 1045], [505, 7, 1193, 942], [1474, 577, 1680, 951], [1309, 593, 1425, 956]]",4
730.png,0.008321285247802734,120,person,person,person,person,,,,,"[[0, 0, 742, 1044], [504, 17, 1202, 1031], [1223, 616, 1371, 952], [1430, 596, 1617, 971]]",4
731.png,0.00809788703918457,123,person,person,person,person,,,,,"[[5, 0, 659, 1064], [519, 33, 1140, 1010], [1199, 603, 1324, 947], [1335, 580, 1529, 970]]",4
732.png,0.008421182632446289,118,person,person,person,person,,,,,"[[559, 88, 1028, 977], [37, 28, 471, 1025], [1040, 498, 1224, 947], [1282, 577, 1469, 981]]",4
733.png,0.008147716522216797,122,person,person,person,,,,,,"[[19, 12, 494, 1053], [530, 94, 1078, 996], [1174, 529, 1395, 932]]",3
734.png,0.00805044174194336,124,person,person,person,,,,,,"[[15, 66, 641, 1010], [512, 112, 1082, 970], [1127, 539, 1340, 990]]",3
735.png,0.007802009582519531,128,person,person,,,,,,,"[[16, 43, 635, 1018], [672, 81, 1209, 968]]",2
736.png,0.008002042770385742,124,person,person,,,,,,,"[[38, 29, 653, 1027], [657, 39, 1261, 1002]]",2
737.png,0.007877111434936523,126,person,person,,,,,,,"[[83, 84, 664, 1001], [633, 10, 1244, 1040]]",2
738.png,0.007847309112548828,127,person,person,,,,,,,"[[631, 0, 1218, 1075], [81, 94, 644, 983]]",2
739.png,0.007873773574829102,127,person,person,,,,,,,"[[674, 0, 1202, 1072], [69, 131, 628, 1079]]",2
740.png,0.008002519607543945,124,person,person,,,,,,,"[[70, 154, 599, 1052], [639, 0, 1303, 936]]",2
741.png,0.008242607116699219,121,person,person,person,person,,,,,"[[135, 194, 636, 1012], [756, 0, 1385, 944], [716, 583, 917, 980], [1009, 877, 1133, 1049]]",4
742.png,0.008758783340454102,114,person,person,person,person,,,,,"[[193, 155, 785, 962], [875, 0, 1337, 955], [607, 490, 804, 933], [1723, 225, 1902, 998]]",4
743.png,0.008506536483764648,117,person,person,person,person,,,,,"[[248, 135, 761, 971], [896, 0, 1327, 918], [584, 468, 789, 927], [1713, 290, 1903, 958]]",4
744.png,0.008103132247924805,123,person,person,person,person,,,,,"[[1529, 296, 1919, 1079], [891, 0, 1410, 930], [323, 133, 749, 971], [550, 447, 756, 957]]",4
745.png,0.008519172668457031,117,person,person,person,,,,,,"[[341, 114, 744, 978], [1536, 359, 1889, 1044], [935, 9, 1498, 915]]",3
746.png,0.008142232894897461,122,person,person,person,,,,,,"[[341, 114, 744, 978], [1536, 359, 1889, 1044], [935, 9, 1498, 915]]",3
747.png,0.007843494415283203,127,person,person,person,,,,,,"[[1507, 356, 1881, 1023], [952, 36, 1513, 891], [281, 92, 802, 968]]",3
748.png,0.008133888244628906,122,person,person,person,,,,,,"[[1469, 368, 1853, 1023], [341, 121, 998, 926], [900, 24, 1593, 907]]",3
749.png,0.008097648620605469,123,person,person,person,,,,,,"[[914, 17, 1614, 903], [275, 101, 1037, 960], [1457, 378, 1864, 1021]]",3
750.png,0.008101940155029297,123,person,person,person,person,,,,,"[[911, 44, 1578, 897], [347, 80, 1027, 968], [1308, 366, 1812, 1037], [240, 486, 586, 945]]",4
751.png,0.008155345916748047,122,person,person,person,,,,,,"[[924, 7, 1548, 925], [367, 105, 906, 940], [1305, 273, 1762, 1005]]",3
752.png,0.00853586196899414,117,person,person,person,person,,,,,"[[579, 61, 1015, 861], [949, 0, 1489, 938], [1311, 336, 1711, 1044], [285, 534, 531, 887]]",4
753.png,0.008095026016235352,123,person,person,person,,,,,,"[[532, 65, 1003, 876], [886, 0, 1577, 942], [237, 504, 433, 897]]",3
754.png,0.008184432983398438,122,person,person,person,,,,,,"[[861, 0, 1628, 921], [222, 488, 412, 892], [416, 22, 997, 911]]",3
755.png,0.008662700653076172,115,person,person,person,person,person,,,,"[[820, 5, 1445, 924], [229, 482, 397, 890], [509, 5, 917, 896], [635, 473, 914, 955], [1155, 82, 1633, 970]]",5
756.png,0.007834434509277344,127,person,person,,,,,,,"[[0, 176, 1704, 1053], [32, 495, 405, 949]]",2
757.png,0.007830381393432617,127,person,person,,,,,,,"[[330, 135, 1814, 1076], [6, 487, 399, 1050]]",2
758.png,0.007892370223999023,126,person,person,,,,,,,"[[242, 65, 1644, 1045], [19, 517, 230, 1065]]",2
759.png,0.007813453674316406,127,person,person,,,,,,,"[[380, 126, 1255, 1000], [16, 516, 232, 1066]]",2
760.png,0.007892608642578125,126,person,person,,,,,,,"[[12, 535, 226, 1070], [233, 77, 1706, 1079]]",2
761.png,0.008054018020629883,124,person,person,,,,,,,"[[538, 85, 1368, 1028], [1, 533, 347, 1074]]",2
762.png,0.0077877044677734375,128,person,person,,,,,,,"[[508, 78, 1374, 1035], [6, 555, 206, 1065]]",2
763.png,0.007788658142089844,128,person,person,,,,,,,"[[159, 55, 1445, 1026], [14, 645, 217, 1078]]",2
764.png,0.007806062698364258,128,person,person,,,,,,,"[[0, 0, 1429, 1064], [1, 663, 229, 1060]]",2
765.png,0.00787973403930664,126,person,person,,,,,,,"[[9, 0, 1395, 1074], [5, 696, 239, 1065]]",2
766.png,0.007825851440429688,127,person,person,,,,,,,"[[0, 47, 1408, 1025], [2, 722, 248, 1073]]",2
767.png,0.007841825485229492,127,person,person,,,,,,,"[[102, 86, 1743, 1012], [7, 820, 187, 1071]]",2
768.png,0.007839679718017578,127,person,person,,,,,,,"[[1095, 89, 1508, 934], [31, 19, 375, 605]]",2
769.png,0.007806539535522461,128,person,person,,,,,,,"[[1062, 88, 1445, 853], [54, 0, 464, 610]]",2
770.png,0.0077931880950927734,128,person,person,,,,,,,"[[109, 12, 528, 587], [1043, 73, 1406, 866]]",2
771.png,0.00739288330078125,135,person,person,,,,,,,"[[109, 12, 528, 587], [1043, 73, 1406, 866]]",2
772.png,0.007827520370483398,127,person,person,,,,,,,"[[1032, 77, 1374, 871], [182, 0, 587, 618]]",2
773.png,0.007869482040405273,127,person,person,,,,,,,"[[1002, 93, 1286, 877], [277, 7, 663, 612]]",2
774.png,0.007775068283081055,128,person,person,,,,,,,"[[944, 115, 1298, 906], [460, 56, 779, 657]]",2
775.png,0.007841110229492188,127,person,person,,,,,,,"[[914, 114, 1314, 914], [530, 41, 833, 716]]",2
776.png,0.0078051090240478516,128,person,person,,,,,,,"[[883, 127, 1281, 904], [565, 54, 833, 716]]",2
777.png,0.007794618606567383,128,person,person,,,,,,,"[[840, 153, 1289, 898], [634, 120, 899, 799]]",2
778.png,0.007685422897338867,130,person,,,,,,,,"[[741, 157, 1250, 909]]",1
779.png,0.007534503936767578,132,person,,,,,,,,"[[641, 178, 1237, 881]]",1
780.png,0.007508277893066406,133,person,,,,,,,,"[[623, 200, 1294, 869]]",1
781.png,0.007583141326904297,131,person,,,,,,,,"[[669, 171, 1293, 908]]",1
782.png,0.007484912872314453,133,person,person,,,,,,,"[[611, 177, 1079, 920], [795, 0, 1414, 766]]",2
783.png,0.007749795913696289,129,person,person,,,,,,,"[[646, 221, 944, 869], [784, 216, 1391, 883]]",2
784.png,0.008043289184570312,124,person,person,,,,,,,"[[859, 279, 1444, 927], [575, 209, 984, 911]]",2
785.png,0.007803440093994141,128,person,person,,,,,,,"[[538, 187, 985, 923], [860, 308, 1467, 904]]",2
786.png,0.007874488830566406,126,person,person,,,,,,,"[[933, 300, 1570, 896], [494, 161, 1037, 950]]",2
787.png,0.007135868072509766,140,person,person,,,,,,,"[[1024, 317, 1605, 891], [489, 164, 1042, 936]]",2
788.png,0.008074522018432617,123,person,person,,,,,,,"[[1040, 348, 1602, 876], [490, 219, 915, 964]]",2
789.png,0.007781982421875,128,person,person,,,,,,,"[[1170, 350, 1747, 873], [495, 217, 858, 966]]",2
790.png,0.007806301116943359,128,person,person,,,,,,,"[[458, 184, 823, 923], [1255, 341, 1746, 883]]",2
791.png,0.007779121398925781,128,person,person,,,,,,,"[[497, 173, 878, 909], [1307, 281, 1798, 846]]",2
792.png,0.008212089538574219,121,person,person,,,,,,,"[[475, 167, 863, 899], [1378, 259, 1831, 857]]",2
793.png,0.007780551910400391,128,person,person,,,,,,,"[[1456, 245, 1851, 860], [514, 166, 883, 883]]",2
794.png,0.007880449295043945,126,person,person,,,,,,,"[[543, 124, 892, 936], [1605, 219, 1901, 841]]",2
795.png,0.007818460464477539,127,person,person,,,,,,,"[[543, 124, 892, 936], [1605, 219, 1901, 841]]",2
796.png,0.007805585861206055,128,person,person,,,,,,,"[[590, 132, 849, 773], [1702, 193, 1903, 862]]",2
797.png,0.007862091064453125,127,person,person,,,,,,,"[[842, 0, 1703, 1046], [395, 8, 590, 509]]",2
798.png,0.0075969696044921875,131,person,person,,,,,,,"[[764, 0, 1790, 992], [350, 17, 611, 424]]",2
799.png,0.007584571838378906,131,person,person,,,,,,,"[[862, 17, 1872, 1015], [356, 1, 633, 372]]",2
800.png,0.007589101791381836,131,person,person,,,,,,,"[[732, 51, 1776, 1012], [338, 10, 731, 277]]",2
801.png,0.007871866226196289,127,person,,,,,,,,"[[652, 67, 1797, 998]]",1
802.png,0.007524728775024414,132,person,,,,,,,,"[[545, 22, 1681, 1041]]",1
803.png,0.007531404495239258,132,person,,,,,,,,"[[664, 76, 1804, 989]]",1
804.png,0.007619619369506836,131,person,,,,,,,,"[[719, 81, 1774, 989]]",1
805.png,0.008320093154907227,120,person,person,,,,,,,"[[744, 72, 1769, 1006], [517, 0, 703, 255]]",2
806.png,0.007512569427490234,133,person,,,,,,,,"[[730, 68, 1812, 996]]",1
807.png,0.007555246353149414,132,person,,,,,,,,"[[867, 68, 1892, 1003]]",1
808.png,0.02331089973449707,42,person,person,,,,,,,"[[911, 26, 1872, 1045], [489, 0, 722, 458]]",2
809.png,0.007860422134399414,127,person,person,,,,,,,"[[956, 26, 1883, 1058], [480, 0, 734, 529]]",2
810.png,0.0073947906494140625,135,person,person,,,,,,,"[[884, 19, 1919, 1044], [409, 7, 808, 623]]",2
811.png,0.00792551040649414,126,person,person,,,,,,,"[[861, 56, 1919, 998], [411, 7, 817, 746]]",2
812.png,0.007846593856811523,127,person,person,,,,,,,"[[881, 29, 1919, 1016], [412, 34, 879, 869]]",2
813.png,0.007874488830566406,126,person,person,,,,,,,"[[418, 95, 883, 953], [891, 30, 1895, 1022]]",2
814.png,0.007931232452392578,126,person,person,,,,,,,"[[800, 10, 1350, 960], [269, 1, 729, 798]]",2
815.png,0.008054256439208984,124,person,person,,,,,,,"[[749, 0, 1384, 964], [210, 0, 801, 849]]",2
816.png,0.008011817932128906,124,person,person,,,,,,,"[[738, 0, 1381, 961], [265, 4, 746, 895]]",2
817.png,0.00824427604675293,121,person,person,,,,,,,"[[726, 0, 1419, 929], [282, 25, 718, 914]]",2
818.png,0.00777745246887207,128,person,person,,,,,,,"[[302, 21, 722, 918], [781, 4, 1419, 913]]",2
819.png,0.008023500442504883,124,person,person,,,,,,,"[[302, 21, 722, 918], [781, 4, 1419, 913]]",2
820.png,0.007838010787963867,127,person,person,,,,,,,"[[327, 30, 698, 896], [843, 20, 1374, 894]]",2
821.png,0.008005380630493164,124,person,person,,,,,,,"[[439, 0, 824, 934], [917, 24, 1482, 890]]",2
822.png,0.007788181304931641,128,person,person,,,,,,,"[[948, 45, 1469, 833], [424, 0, 857, 929]]",2
823.png,0.007204532623291016,138,person,person,,,,,,,"[[465, 8, 834, 948], [994, 27, 1515, 836]]",2
824.png,0.007846832275390625,127,person,person,,,,,,,"[[494, 12, 842, 945], [990, 0, 1543, 860]]",2
825.png,0.007830142974853516,127,person,person,,,,,,,"[[493, 43, 893, 922], [965, 12, 1581, 858]]",2
826.png,0.007858991622924805,127,person,person,,,,,,,"[[583, 21, 959, 942], [926, 0, 1576, 892]]",2
827.png,0.007276296615600586,137,person,person,,,,,,,"[[617, 22, 938, 947], [970, 1, 1577, 890]]",2
828.png,0.00738525390625,135,person,person,,,,,,,"[[934, 6, 1595, 898], [657, 14, 975, 947]]",2
829.png,0.007861852645874023,127,person,person,,,,,,,"[[920, 0, 1603, 917], [662, 60, 1002, 965]]",2
830.png,0.007836341857910156,127,person,person,,,,,,,"[[931, 0, 1575, 906], [672, 0, 1033, 952]]",2
831.png,0.00797414779663086,125,person,person,,,,,,,"[[970, 0, 1538, 926], [769, 0, 1166, 967]]",2
832.png,0.007844924926757812,127,person,person,person,,,,,,"[[919, 198, 1893, 1049], [105, 380, 660, 1047], [652, 648, 743, 875]]",3
833.png,0.007836103439331055,127,person,person,,,,,,,"[[871, 192, 1882, 1028], [113, 384, 677, 1051]]",2
834.png,0.007785320281982422,128,person,person,,,,,,,"[[791, 167, 1697, 1031], [50, 414, 682, 1021]]",2
835.png,0.007848501205444336,127,person,person,,,,,,,"[[10, 443, 636, 1015], [710, 112, 1581, 1018]]",2
836.png,0.0078887939453125,126,person,person,,,,,,,"[[479, 206, 1474, 1023], [0, 496, 713, 1023]]",2
837.png,0.007944345474243164,125,person,person,,,,,,,"[[336, 192, 1536, 1052], [6, 421, 702, 1026]]",2
838.png,0.007821321487426758,127,person,person,,,,,,,"[[361, 167, 1508, 1039], [18, 419, 665, 1006]]",2
839.png,0.0078067779541015625,128,person,person,,,,,,,"[[580, 138, 1531, 1062], [43, 328, 717, 985]]",2
840.png,0.008105039596557617,123,person,person,,,,,,,"[[533, 39, 1657, 1067], [87, 368, 691, 1026]]",2
841.png,0.007831573486328125,127,person,person,,,,,,,"[[712, 24, 1777, 1073], [318, 361, 784, 1043]]",2
842.png,0.007879257202148438,126,person,person,,,,,,,"[[700, 33, 1815, 1070], [466, 384, 822, 1034]]",2
843.png,0.008035659790039062,124,person,person,,,,,,,"[[735, 46, 1824, 1055], [595, 415, 837, 1006]]",2
844.png,0.007955551147460938,125,person,person,,,,,,,"[[735, 46, 1824, 1055], [595, 415, 837, 1006]]",2
845.png,0.0075566768646240234,132,person,person,,,,,,,"[[733, 112, 1834, 1079], [678, 461, 896, 958]]",2
846.png,0.0075283050537109375,132,person,,,,,,,,"[[900, 26, 1826, 1062]]",1
847.png,0.007641792297363281,130,person,,,,,,,,"[[625, 25, 1599, 858]]",1
848.png,0.007658243179321289,130,person,,,,,,,,"[[162, 21, 832, 875]]",1
849.png,0.0071887969970703125,139,person,,,,,,,,"[[989, 0, 1502, 746]]",1
850.png,0.007180929183959961,139,person,,,,,,,,"[[1423, 603, 1669, 818]]",1
851.png,0.007901191711425781,126,person,person,,,,,,,"[[0, 70, 699, 844], [1002, 13, 1519, 743]]",2
852.png,0.007560253143310547,132,person,,,,,,,,"[[227, 24, 1690, 886]]",1
853.png,0.0075206756591796875,132,person,,,,,,,,"[[719, 15, 1531, 857]]",1
854.png,0.007516145706176758,133,person,,,,,,,,"[[534, 50, 1375, 830]]",1
855.png,0.007519245147705078,132,person,,,,,,,,"[[595, 61, 998, 843]]",1
856.png,0.007492780685424805,133,person,,,,,,,,"[[1081, 12, 1733, 881]]",1
857.png,0.007874011993408203,127,person,person,,,,,,,"[[1048, 54, 1753, 878], [144, 59, 1469, 1011]]",2
858.png,0.007762432098388672,128,motorbike,person,,,,,,,"[[1488, 658, 1905, 881], [86, 0, 1800, 919]]",2
859.png,0.007445812225341797,134,person,,,,,,,,"[[1061, 0, 1809, 905]]",1
860.png,0.007550954818725586,132,person,person,,,,,,,"[[1295, 14, 1855, 750], [1, 39, 994, 867]]",2
861.png,0.007626533508300781,131,person,,,,,,,,"[[778, 0, 1919, 935]]",1
862.png,0.007508993148803711,133,person,,,,,,,,"[[102, 51, 1511, 1006]]",1
863.png,0.007469654083251953,133,person,person,,,,,,,"[[224, 151, 1143, 882], [1598, 699, 1863, 887]]",2
864.png,0.007779121398925781,128,person,person,person,,,,,,"[[180, 104, 915, 964], [791, 63, 1476, 843], [1454, 673, 1713, 871]]",3
865.png,0.007798671722412109,128,person,person,person,,,,,,"[[46, 12, 931, 904], [463, 44, 1145, 845], [732, 91, 1468, 815]]",3
866.png,0.0075225830078125,132,person,person,,,,,,,"[[477, 38, 1130, 878], [825, 61, 1342, 855]]",2
867.png,0.007502555847167969,133,person,,,,,,,,"[[75, 1, 1271, 935]]",1
868.png,0.007657527923583984,130,person,,,,,,,,"[[75, 1, 1271, 935]]",1
869.png,0.007928133010864258,126,person,,,,,,,,"[[66, 13, 1269, 920]]",1
870.png,0.00797414779663086,125,person,person,,,,,,,"[[298, 147, 753, 953], [796, 203, 1122, 991]]",2
871.png,0.007872819900512695,127,person,person,,,,,,,"[[287, 135, 761, 957], [764, 160, 1141, 955]]",2
872.png,0.0078051090240478516,128,person,person,,,,,,,"[[288, 99, 754, 966], [760, 169, 1140, 944]]",2
873.png,0.007870674133300781,127,person,person,,,,,,,"[[776, 141, 1129, 958], [316, 92, 680, 965]]",2
874.png,0.007791280746459961,128,person,person,,,,,,,"[[722, 104, 1143, 966], [226, 82, 633, 990]]",2
875.png,0.007792949676513672,128,person,person,,,,,,,"[[699, 81, 1193, 990], [231, 95, 620, 965]]",2
876.png,0.00739288330078125,135,person,person,,,,,,,"[[174, 112, 633, 961], [651, 86, 1176, 980]]",2
877.png,0.0078067779541015625,128,person,person,,,,,,,"[[680, 79, 1164, 961], [171, 85, 614, 978]]",2
878.png,0.007512331008911133,133,person,person,,,,,,,"[[454, 21, 1177, 910], [160, 0, 609, 945]]",2
879.png,0.007235527038574219,138,person,person,,,,,,,"[[399, 41, 1212, 981], [159, 0, 607, 989]]",2
880.png,0.007496833801269531,133,person,,,,,,,,"[[88, 78, 1258, 953]]",1
881.png,0.007493019104003906,133,person,,,,,,,,"[[491, 14, 1096, 925]]",1
882.png,0.0076596736907958984,130,person,,,,,,,,"[[62, 12, 994, 929]]",1
883.png,0.007497310638427734,133,person,,,,,,,,"[[0, 5, 1093, 905]]",1
884.png,0.007474660873413086,133,person,,,,,,,,"[[60, 0, 1242, 913]]",1
885.png,0.007526874542236328,132,person,person,,,,,,,"[[453, 23, 1071, 896], [117, 355, 956, 906]]",2
886.png,0.007953166961669922,125,person,,,,,,,,"[[463, 0, 1084, 922]]",1
887.png,0.007559061050415039,132,person,,,,,,,,"[[473, 75, 1148, 960]]",1
888.png,0.007853031158447266,127,person,,,,,,,,"[[496, 0, 1214, 963]]",1
889.png,0.0075490474700927734,132,person,,,,,,,,"[[543, 1, 1297, 909]]",1
890.png,0.00718379020690918,139,person,,,,,,,,"[[463, 33, 1240, 904]]",1
891.png,0.007537126541137695,132,person,,,,,,,,"[[398, 6, 1291, 931]]",1
892.png,0.007749319076538086,129,person,person,,,,,,,"[[783, 92, 1373, 975], [445, 135, 1169, 939]]",2
893.png,0.007826805114746094,127,person,person,,,,,,,"[[783, 92, 1373, 975], [445, 135, 1169, 939]]",2
894.png,0.007838249206542969,127,person,person,,,,,,,"[[969, 164, 1443, 975], [332, 156, 929, 923]]",2
895.png,0.007881641387939453,126,person,person,,,,,,,"[[241, 133, 880, 941], [1056, 255, 1449, 959]]",2
896.png,0.007738590240478516,129,person,person,,,,,,,"[[140, 116, 910, 957], [1137, 325, 1606, 926]]",2
897.png,0.00803685188293457,124,person,person,,,,,,,"[[69, 131, 947, 937], [1188, 360, 1688, 1000]]",2
898.png,0.007809877395629883,128,person,person,,,,,,,"[[167, 36, 907, 1018], [761, 468, 1185, 917]]",2
899.png,0.007510185241699219,133,person,person,,,,,,,"[[290, 33, 973, 908], [936, 532, 1191, 868]]",2
900.png,0.00787806510925293,126,person,person,,,,,,,"[[292, 13, 1016, 918], [939, 541, 1187, 854]]",2
901.png,0.007524967193603516,132,person,,,,,,,,"[[268, 0, 1050, 910]]",1
902.png,0.007561445236206055,132,person,,,,,,,,"[[19, 0, 1304, 923]]",1
903.png,0.00753474235534668,132,person,,,,,,,,"[[0, 0, 1326, 914]]",1
904.png,0.007527828216552734,132,person,,,,,,,,"[[0, 0, 1092, 899]]",1
905.png,0.00794219970703125,125,person,,,,,,,,"[[31, 15, 1024, 893]]",1
906.png,0.007568836212158203,132,person,,,,,,,,"[[21, 20, 1027, 876]]",1
907.png,0.007504701614379883,133,person,,,,,,,,"[[0, 25, 1041, 863]]",1
908.png,0.007584333419799805,131,person,,,,,,,,"[[0, 0, 1056, 785]]",1
909.png,0.007143259048461914,139,person,,,,,,,,"[[920, 350, 1332, 777]]",1
910.png,0.007817983627319336,127,person,,,,,,,,"[[925, 373, 1306, 850]]",1
911.png,0.007666587829589844,130,person,,,,,,,,"[[934, 334, 1249, 875]]",1
912.png,0.0075168609619140625,133,person,,,,,,,,"[[992, 331, 1288, 864]]",1
913.png,0.007310628890991211,136,person,,,,,,,,"[[955, 295, 1298, 782]]",1
914.png,0.0075070858001708984,133,person,person,,,,,,,"[[984, 271, 1408, 778], [107, 513, 321, 740]]",2
915.png,0.007567882537841797,132,person,,,,,,,,"[[1009, 248, 1478, 828]]",1
916.png,0.008065223693847656,123,person,person,,,,,,,"[[995, 228, 1285, 853], [306, 491, 478, 748]]",2
917.png,0.007874250411987305,126,person,person,,,,,,,"[[995, 228, 1285, 853], [306, 491, 478, 748]]",2
918.png,0.008245468139648438,121,person,person,,,,,,,"[[1014, 223, 1289, 872], [403, 488, 574, 748]]",2
919.png,0.007596254348754883,131,person,person,,,,,,,"[[1018, 218, 1276, 836], [471, 490, 617, 729]]",2
920.png,0.0075531005859375,132,person,,,,,,,,"[[972, 188, 1301, 728]]",1
921.png,0.007537126541137695,132,person,,,,,,,,"[[917, 167, 1316, 794]]",1
922.png,0.007592916488647461,131,person,,,,,,,,"[[872, 163, 1292, 815]]",1
923.png,0.00781393051147461,127,person,,,,,,,,"[[783, 219, 1343, 878]]",1
924.png,0.007607460021972656,131,person,,,,,,,,"[[756, 228, 1204, 881]]",1
925.png,0.006644010543823242,150,,,,,,,,,[],0
926.png,0.006476640701293945,154,,,,,,,,,[],0
927.png,0.0064885616302490234,154,,,,,,,,,[],0
928.png,0.006659507751464844,150,,,,,,,,,[],0
929.png,0.006528139114379883,153,,,,,,,,,[],0
930.png,0.006487131118774414,154,,,,,,,,,[],0
931.png,0.0065686702728271484,152,,,,,,,,,[],0
932.png,0.00682377815246582,146,,,,,,,,,[],0
933.png,0.00624847412109375,160,,,,,,,,,[],0
934.png,0.006506204605102539,153,,,,,,,,,[],0
935.png,0.0067234039306640625,148,,,,,,,,,[],0
936.png,0.0061969757080078125,161,,,,,,,,,[],0
937.png,0.006558656692504883,152,,,,,,,,,[],0
938.png,0.006508350372314453,153,,,,,,,,,[],0
939.png,0.006590843200683594,151,,,,,,,,,[],0
940.png,0.007224321365356445,138,sofa,,,,,,,,"[[0, 60, 1793, 1008]]",1
941.png,0.007290840148925781,137,sofa,,,,,,,,"[[0, 60, 1793, 1008]]",1
942.png,0.006458759307861328,154,,,,,,,,,[],0
943.png,0.006714582443237305,148,,,,,,,,,[],0
944.png,0.007947683334350586,125,person,,,,,,,,"[[992, 9, 1618, 1023]]",1
945.png,0.00796961784362793,125,person,,,,,,,,"[[1003, 54, 1778, 992]]",1
946.png,0.007539033889770508,132,person,,,,,,,,"[[943, 144, 1883, 956]]",1
947.png,0.00769495964050293,129,person,tvmonitor,,,,,,,"[[966, 156, 1607, 1038], [21, 34, 466, 226]]",2
948.png,0.007618904113769531,131,person,,,,,,,,"[[881, 135, 1899, 1070]]",1
949.png,0.007544517517089844,132,person,,,,,,,,"[[810, 171, 1913, 1065]]",1
950.png,0.008063554763793945,124,person,tvmonitor,,,,,,,"[[811, 157, 1891, 1079], [35, 127, 372, 288]]",2
951.png,0.007561683654785156,132,person,,,,,,,,"[[627, 214, 1846, 1050]]",1
