,cost time,FPS,1,2,3,4,5,coordinate,len
590.png,0.00800466537475586,124,car,car,person,,,"[[243, 489, 757, 637], [546, 511, 1091, 711], [724, 501, 939, 718]]",3
591.png,0.007565975189208984,132,car,car,person,,,"[[227, 486, 757, 636], [536, 512, 1096, 715], [1351, 501, 1461, 685]]",3
592.png,0.007653236389160156,130,car,car,person,,,"[[225, 488, 753, 636], [553, 514, 1086, 727], [1349, 502, 1462, 686]]",3
593.png,0.007998228073120117,125,car,car,person,,,"[[230, 491, 753, 637], [545, 515, 1099, 724], [1349, 501, 1466, 689]]",3
594.png,0.00794529914855957,125,car,car,person,,,"[[555, 520, 1137, 718], [250, 488, 734, 634], [1399, 499, 1510, 686]]",3
595.png,0.007918119430541992,126,car,car,person,,,"[[686, 516, 1289, 700], [388, 482, 882, 640], [1519, 493, 1643, 689]]",3
596.png,0.007811307907104492,128,bus,car,car,,,"[[1501, 328, 1919, 615], [579, 465, 1091, 632], [936, 501, 1548, 691]]",3
597.png,0.007472515106201172,133,car,car,,,,"[[715, 459, 1256, 619], [1085, 498, 1718, 687]]",2
598.png,0.0074651241302490234,133,car,car,,,,"[[1497, 491, 1919, 690], [1120, 441, 1671, 622]]",2
599.png,0.007293224334716797,137,car,,,,,"[[1318, 426, 1859, 619]]",1
600.png,0.007420063018798828,134,car,,,,,"[[1318, 426, 1859, 619]]",1
601.png,0.0066950321197509766,149,,,,,,[],0
602.png,0.006597280502319336,151,,,,,,[],0
603.png,0.00651097297668457,153,,,,,,[],0
604.png,0.006676197052001953,149,,,,,,[],0
605.png,0.006470918655395508,154,,,,,,[],0
606.png,0.006336688995361328,157,,,,,,[],0
607.png,0.00652313232421875,153,,,,,,[],0
608.png,0.00677037239074707,147,,,,,,[],0
609.png,0.00650477409362793,153,,,,,,[],0
610.png,0.006543397903442383,152,,,,,,[],0
611.png,0.006711006164550781,149,,,,,,[],0
612.png,0.006486654281616211,154,,,,,,[],0
613.png,0.007356166839599609,135,car,,,,,"[[102, 530, 537, 735]]",1
614.png,0.00760340690612793,131,car,,,,,"[[169, 549, 644, 752]]",1
615.png,0.007377147674560547,135,car,,,,,"[[267, 550, 785, 738]]",1
616.png,0.0065250396728515625,153,,,,,,[],0
617.png,0.006517171859741211,153,,,,,,[],0
618.png,0.007771015167236328,128,car,,,,,"[[86, 461, 851, 733]]",1
619.png,0.0075321197509765625,132,car,,,,,"[[85, 417, 1036, 720]]",1
620.png,0.007863998413085938,127,car,,,,,"[[93, 391, 1126, 714]]",1
621.png,0.00757908821105957,131,car,,,,,"[[86, 378, 1133, 716]]",1
622.png,0.0075490474700927734,132,car,,,,,"[[70, 375, 1062, 732]]",1
623.png,0.007604837417602539,131,car,,,,,"[[56, 385, 1073, 794]]",1
624.png,0.007539033889770508,132,car,,,,,"[[56, 385, 1073, 794]]",1
625.png,0.007792472839355469,128,car,,,,,"[[91, 382, 998, 813]]",1
626.png,0.007630825042724609,131,car,,,,,"[[75, 373, 1005, 817]]",1
627.png,0.007823467254638672,127,car,,,,,"[[44, 398, 977, 806]]",1
628.png,0.007493257522583008,133,car,,,,,"[[15, 397, 996, 810]]",1
629.png,0.007494688034057617,133,car,,,,,"[[1, 423, 938, 844]]",1
630.png,0.00776362419128418,128,car,person,,,,"[[0, 423, 927, 846], [291, 483, 401, 570]]",2
631.png,0.007936954498291016,125,car,,,,,"[[6, 454, 760, 847]]",1
632.png,0.007578134536743164,131,car,,,,,"[[0, 454, 740, 900]]",1
633.png,0.007528781890869141,132,car,,,,,"[[0, 485, 639, 893]]",1
634.png,0.007590770721435547,131,car,,,,,"[[10, 468, 540, 922]]",1
635.png,0.007612705230712891,131,car,,,,,"[[1, 465, 512, 934]]",1
636.png,0.007160186767578125,139,car,,,,,"[[10, 469, 491, 936]]",1
637.png,0.007737159729003906,129,car,,,,,"[[16, 458, 532, 927]]",1
638.png,0.007548332214355469,132,car,,,,,"[[0, 495, 560, 921]]",1
639.png,0.006809711456298828,146,car,,,,,"[[0, 488, 629, 913]]",1
640.png,0.007543087005615234,132,car,,,,,"[[2, 405, 793, 906]]",1
641.png,0.00798797607421875,125,car,,,,,"[[0, 437, 844, 933]]",1
642.png,0.007170915603637695,139,car,,,,,"[[10, 422, 954, 950]]",1
643.png,0.0075266361236572266,132,car,,,,,"[[0, 420, 1032, 944]]",1
644.png,0.007615804672241211,131,car,,,,,"[[3, 414, 1040, 954]]",1
645.png,0.006674766540527344,149,,,,,,[],0
646.png,0.0076732635498046875,130,car,person,,,,"[[277, 416, 1919, 973], [1487, 455, 1650, 560]]",2
647.png,0.007625102996826172,131,car,,,,,"[[300, 399, 1919, 1001]]",1
648.png,0.007500886917114258,133,car,,,,,"[[300, 399, 1919, 1001]]",1
649.png,0.007936716079711914,125,car,,,,,"[[251, 390, 1919, 1007]]",1
650.png,0.006825685501098633,146,car,,,,,"[[256, 392, 1919, 1004]]",1
651.png,0.0076406002044677734,130,car,,,,,"[[252, 392, 1919, 1006]]",1
652.png,0.007924079895019531,126,car,,,,,"[[174, 403, 1919, 994]]",1
653.png,0.007285356521606445,137,car,,,,,"[[0, 397, 1899, 996]]",1
654.png,0.0075168609619140625,133,car,,,,,"[[53, 371, 1857, 1007]]",1
655.png,0.007551908493041992,132,car,,,,,"[[39, 373, 1875, 1003]]",1
656.png,0.0075070858001708984,133,car,,,,,"[[47, 368, 1869, 1005]]",1
657.png,0.0074956417083740234,133,car,,,,,"[[58, 361, 1879, 1006]]",1
658.png,0.007627010345458984,131,car,,,,,"[[87, 345, 1833, 1015]]",1
659.png,0.007454633712768555,134,car,,,,,"[[101, 352, 1829, 1006]]",1
660.png,0.007574796676635742,132,car,,,,,"[[113, 351, 1815, 1006]]",1
661.png,0.0075571537017822266,132,car,,,,,"[[89, 363, 1834, 997]]",1
662.png,0.008127450942993164,123,car,,,,,"[[93, 370, 1832, 998]]",1
663.png,0.0077326297760009766,129,car,,,,,"[[116, 373, 1813, 994]]",1
664.png,0.0075151920318603516,133,car,,,,,"[[108, 373, 1826, 1001]]",1
665.png,0.007792234420776367,128,car,,,,,"[[78, 401, 1793, 986]]",1
666.png,0.007479190826416016,133,car,,,,,"[[101, 395, 1775, 1007]]",1
667.png,0.007910490036010742,126,car,,,,,"[[98, 408, 1788, 1010]]",1
668.png,0.007725954055786133,129,car,,,,,"[[67, 414, 1825, 1004]]",1
669.png,0.007497549057006836,133,car,,,,,"[[72, 416, 1822, 1002]]",1
670.png,0.007529735565185547,132,car,,,,,"[[75, 416, 1818, 1002]]",1
671.png,0.007607460021972656,131,car,,,,,"[[36, 414, 1867, 1012]]",1
672.png,0.007734060287475586,129,car,,,,,"[[26, 423, 1891, 1004]]",1
673.png,0.0074770450592041016,133,car,,,,,"[[26, 423, 1891, 1004]]",1
674.png,0.00753331184387207,132,car,,,,,"[[55, 399, 1857, 1020]]",1
675.png,0.0075604915618896484,132,car,,,,,"[[78, 419, 1814, 1006]]",1
676.png,0.007488250732421875,133,car,,,,,"[[20, 543, 1832, 1020]]",1
677.png,0.006868839263916016,145,car,,,,,"[[45, 555, 1835, 1023]]",1
678.png,0.0076847076416015625,130,car,,,,,"[[11, 552, 1849, 1012]]",1
679.png,0.007325172424316406,136,car,,,,,"[[41, 570, 1850, 1009]]",1
680.png,0.007604837417602539,131,car,person,,,,"[[81, 594, 1799, 980], [684, 629, 956, 800]]",2
681.png,0.007542133331298828,132,person,,,,,"[[651, 648, 913, 810]]",1
682.png,0.007534503936767578,132,person,,,,,"[[634, 654, 904, 808]]",1
683.png,0.006490230560302734,154,,,,,,[],0
684.png,0.007093667984008789,140,car,,,,,"[[23, 395, 289, 702]]",1
685.png,0.007835149765014648,127,car,car,,,,"[[0, 401, 291, 703], [1209, 710, 1919, 996]]",2
686.png,0.00816655158996582,122,aeroplane,car,car,,,"[[89, 314, 1544, 762], [1217, 705, 1919, 999], [0, 396, 289, 711]]",3
687.png,0.007650852203369141,130,aeroplane,car,car,,,"[[82, 305, 1544, 770], [0, 390, 292, 716], [1216, 717, 1919, 995]]",3
688.png,0.0080718994140625,123,aeroplane,car,car,person,,"[[49, 314, 1573, 754], [1227, 712, 1919, 1002], [10, 397, 335, 696], [916, 498, 1038, 762]]",4
689.png,0.00781393051147461,127,car,car,,,,"[[1260, 704, 1919, 1008], [20, 403, 337, 709]]",2
690.png,0.00883173942565918,113,car,car,person,,,"[[38, 391, 368, 727], [1384, 707, 1919, 996], [898, 491, 1054, 764]]",3
691.png,0.007592201232910156,131,car,person,,,,"[[51, 451, 388, 732], [889, 482, 1057, 765]]",2
692.png,0.008297443389892578,120,car,car,person,,,"[[27, 398, 388, 727], [1395, 710, 1914, 990], [901, 482, 1073, 765]]",3
693.png,0.008147239685058594,122,car,car,,,,"[[55, 448, 417, 727], [1394, 715, 1919, 988]]",2
694.png,0.00786280632019043,127,car,car,person,,,"[[1414, 725, 1910, 992], [47, 452, 426, 723], [995, 473, 1127, 778]]",3
695.png,0.007588863372802734,131,car,person,,,,"[[34, 454, 434, 723], [998, 474, 1115, 777]]",2
696.png,0.0075876712799072266,131,car,person,,,,"[[12, 448, 457, 726], [998, 472, 1127, 772]]",2
697.png,0.007550239562988281,132,car,person,,,,"[[12, 448, 457, 726], [998, 472, 1127, 772]]",2
698.png,0.00760197639465332,131,car,person,,,,"[[4, 452, 476, 724], [1004, 476, 1132, 776]]",2
699.png,0.007555484771728516,132,car,person,,,,"[[0, 458, 479, 718], [1001, 482, 1136, 772]]",2
700.png,0.007816076278686523,127,car,person,,,,"[[5, 463, 497, 715], [1003, 485, 1139, 772]]",2
701.png,0.007933378219604492,126,car,person,,,,"[[9, 422, 461, 725], [1019, 493, 1165, 779]]",2
702.png,0.008185148239135742,122,car,person,,,,"[[0, 430, 473, 721], [1017, 502, 1164, 780]]",2
703.png,0.008032798767089844,124,car,person,,,,"[[0, 431, 483, 718], [1001, 548, 1187, 810]]",2
704.png,0.007710933685302734,129,car,,,,,"[[0, 444, 508, 708]]",1
705.png,0.007511138916015625,133,car,,,,,"[[25, 458, 543, 724]]",1
706.png,0.007601022720336914,131,car,person,,,,"[[10, 430, 534, 719], [1004, 615, 1245, 795]]",2
707.png,0.007945775985717773,125,car,person,person,,,"[[19, 448, 550, 733], [1641, 70, 1919, 994], [1016, 584, 1206, 808]]",3
708.png,0.007924079895019531,126,car,person,person,,,"[[18, 444, 556, 736], [1625, 77, 1919, 1003], [1020, 588, 1188, 806]]",3
709.png,0.007928609848022461,126,car,person,person,,,"[[15, 443, 564, 742], [1508, 72, 1905, 1007], [1040, 581, 1179, 806]]",3
710.png,0.008138418197631836,122,car,person,,,,"[[15, 445, 558, 743], [1484, 73, 1885, 1009]]",2
711.png,0.007949113845825195,125,car,person,,,,"[[12, 485, 635, 749], [1294, 72, 1817, 973]]",2
712.png,0.007848739624023438,127,car,person,,,,"[[30, 468, 656, 750], [1266, 92, 1825, 952]]",2
713.png,0.00783395767211914,127,car,person,,,,"[[29, 478, 696, 758], [1083, 105, 1665, 862]]",2
714.png,0.007769346237182617,128,car,person,,,,"[[37, 473, 699, 766], [1038, 103, 1540, 946]]",2
715.png,0.007680654525756836,130,car,person,,,,"[[41, 472, 701, 773], [1041, 122, 1495, 856]]",2
716.png,0.006964921951293945,143,car,person,,,,"[[54, 467, 725, 773], [1041, 93, 1501, 939]]",2
717.png,0.007798433303833008,128,car,person,,,,"[[28, 468, 740, 775], [1021, 115, 1494, 936]]",2
718.png,0.006982088088989258,143,car,,,,,"[[62, 461, 742, 786]]",1
719.png,0.0077362060546875,129,car,person,,,,"[[75, 474, 770, 793], [980, 123, 1522, 944]]",2
720.png,0.008049726486206055,124,bird,car,person,,,"[[1029, 92, 1260, 280], [71, 476, 784, 797], [949, 111, 1535, 953]]",3
721.png,0.008120059967041016,123,car,person,,,,"[[62, 482, 786, 798], [861, 99, 1439, 970]]",2
722.png,0.007992744445800781,125,car,person,,,,"[[62, 482, 786, 798], [861, 99, 1439, 970]]",2
723.png,0.0070819854736328125,141,car,person,,,,"[[61, 486, 788, 798], [832, 102, 1457, 973]]",2
724.png,0.007918119430541992,126,car,person,,,,"[[56, 491, 792, 796], [833, 97, 1457, 975]]",2
725.png,0.008148193359375,122,car,person,,,,"[[52, 493, 804, 792], [797, 117, 1487, 961]]",2
726.png,0.008045673370361328,124,car,person,,,,"[[38, 493, 820, 791], [778, 134, 1513, 948]]",2
727.png,0.007927894592285156,126,car,person,,,,"[[94, 505, 821, 791], [785, 131, 1512, 953]]",2
728.png,0.007966995239257812,125,car,person,person,,,"[[105, 503, 821, 792], [766, 159, 1531, 944], [0, 457, 110, 773]]",3
729.png,0.008481740951538086,117,person,person,person,,,"[[1422, 171, 1867, 1023], [1044, 200, 1417, 730], [0, 436, 369, 980]]",3
730.png,0.007825851440429688,127,person,person,person,,,"[[1427, 125, 1863, 989], [1013, 154, 1438, 943], [0, 395, 426, 1014]]",3
731.png,0.008127927780151367,123,person,person,person,,,"[[1427, 128, 1862, 986], [1027, 158, 1433, 925], [0, 444, 381, 976]]",3
732.png,0.008241891860961914,121,person,person,person,,,"[[1312, 138, 1904, 972], [1027, 153, 1444, 940], [0, 416, 426, 1004]]",3
733.png,0.00807952880859375,123,person,person,person,,,"[[1314, 139, 1900, 973], [1023, 187, 1466, 1024], [0, 418, 437, 1002]]",3
734.png,0.008094310760498047,123,person,person,person,,,"[[1319, 132, 1894, 984], [1021, 175, 1471, 1039], [0, 455, 394, 969]]",3
735.png,0.008046150207519531,124,person,person,person,,,"[[1011, 183, 1463, 1026], [1308, 128, 1896, 983], [0, 412, 435, 999]]",3
736.png,0.007155418395996094,139,person,person,person,,,"[[1012, 181, 1464, 1029], [1430, 114, 1864, 995], [0, 409, 435, 999]]",3
737.png,0.007798194885253906,128,person,person,person,,,"[[999, 177, 1475, 1035], [1431, 113, 1863, 993], [0, 408, 439, 998]]",3
738.png,0.008246421813964844,121,person,person,person,,,"[[1305, 115, 1888, 991], [995, 182, 1476, 1030], [0, 420, 439, 1000]]",3
739.png,0.008060216903686523,124,person,person,person,sofa,,"[[1439, 119, 1861, 993], [1002, 195, 1479, 1024], [0, 426, 437, 1000], [0, 528, 399, 1031]]",4
740.png,0.007950544357299805,125,person,person,person,sofa,,"[[1443, 108, 1860, 1001], [1004, 193, 1484, 1021], [0, 427, 439, 1004], [0, 528, 400, 1033]]",4
741.png,0.008473396301269531,118,person,person,person,sofa,,"[[1297, 115, 1889, 995], [995, 190, 1492, 1022], [0, 427, 434, 1001], [0, 451, 389, 975]]",4
742.png,0.007906675338745117,126,person,person,person,sofa,,"[[1295, 111, 1901, 996], [993, 194, 1490, 1021], [0, 433, 445, 1007], [0, 521, 401, 1039]]",4
743.png,0.007857799530029297,127,person,person,person,,,"[[1291, 112, 1902, 997], [991, 194, 1493, 1021], [0, 423, 436, 1009]]",3
744.png,0.008087635040283203,123,person,person,person,,,"[[1301, 113, 1899, 994], [994, 192, 1487, 1020], [0, 453, 394, 981]]",3
745.png,0.008049488067626953,124,person,person,person,,,"[[1294, 118, 1906, 988], [0, 447, 396, 988], [977, 192, 1493, 1025]]",3
746.png,0.008214235305786133,121,person,person,person,,,"[[1294, 118, 1906, 988], [0, 447, 396, 988], [977, 192, 1493, 1025]]",3
747.png,0.008052349090576172,124,person,person,person,,,"[[1302, 129, 1900, 980], [0, 445, 393, 990], [979, 190, 1495, 1022]]",3
748.png,0.007415294647216797,134,person,person,person,,,"[[1449, 124, 1875, 990], [0, 446, 392, 988], [980, 185, 1500, 1029]]",3
749.png,0.007994890213012695,125,person,person,person,,,"[[1452, 113, 1876, 1001], [992, 186, 1490, 1029], [0, 414, 454, 999]]",3
750.png,0.00777745246887207,128,person,person,person,,,"[[1474, 114, 1872, 1001], [998, 174, 1502, 1035], [0, 410, 445, 993]]",3
751.png,0.008306741714477539,120,person,person,person,,,"[[1471, 122, 1870, 996], [1079, 204, 1486, 727], [0, 443, 389, 979]]",3
752.png,0.007992029190063477,125,person,person,,,,"[[1456, 129, 1878, 994], [1078, 199, 1486, 733]]",2
753.png,0.007773160934448242,128,person,person,,,,"[[1463, 125, 1874, 990], [1019, 167, 1511, 786]]",2
754.png,0.008034467697143555,124,person,person,,,,"[[1021, 172, 1520, 782], [1458, 133, 1872, 976]]",2
755.png,0.007914543151855469,126,person,person,,,,"[[1460, 138, 1875, 974], [1092, 199, 1485, 738]]",2
756.png,0.00816798210144043,122,person,person,person,,,"[[1093, 200, 1489, 739], [1466, 132, 1876, 975], [0, 413, 433, 992]]",3
757.png,0.008083820343017578,123,person,person,person,,,"[[1093, 201, 1491, 737], [1448, 180, 1879, 1015], [0, 428, 366, 996]]",3
758.png,0.007791280746459961,128,person,person,person,,,"[[1090, 196, 1492, 737], [1450, 180, 1877, 1015], [16, 418, 214, 987]]",3
759.png,0.006985664367675781,143,person,person,person,,,"[[1086, 204, 1502, 739], [1453, 185, 1875, 1013], [17, 425, 218, 990]]",3
760.png,0.0072557926177978516,137,person,person,person,,,"[[1090, 201, 1498, 738], [1452, 181, 1881, 1013], [18, 425, 217, 989]]",3
761.png,0.00818490982055664,122,person,person,person,,,"[[1093, 205, 1502, 736], [1457, 201, 1874, 1003], [0, 444, 383, 993]]",3
762.png,0.0078051090240478516,128,person,person,person,,,"[[1094, 209, 1504, 730], [1459, 209, 1874, 999], [17, 434, 220, 988]]",3
763.png,0.007882118225097656,126,person,person,person,,,"[[1460, 203, 1885, 1008], [1165, 221, 1549, 740], [17, 438, 218, 985]]",3
764.png,0.008221626281738281,121,person,person,sofa,,,"[[1471, 208, 1884, 1005], [1163, 221, 1547, 740], [11, 524, 371, 1022]]",3
765.png,0.00798344612121582,125,person,person,person,sofa,,"[[1477, 221, 1881, 1000], [1160, 224, 1550, 737], [16, 445, 223, 979], [13, 518, 358, 1023]]",4
766.png,0.008443355560302734,118,person,person,sofa,,,"[[1482, 223, 1880, 1000], [1156, 225, 1552, 737], [12, 524, 368, 1022]]",3
767.png,0.007363557815551758,135,person,person,person,sofa,,"[[1491, 220, 1875, 1003], [1162, 228, 1552, 737], [15, 433, 222, 987], [7, 514, 376, 1029]]",4
768.png,0.008337020874023438,119,person,person,person,sofa,,"[[1496, 212, 1872, 1008], [1164, 225, 1552, 735], [15, 425, 217, 989], [0, 450, 379, 978]]",4
769.png,0.007809877395629883,128,person,person,person,,,"[[1498, 210, 1874, 1007], [1165, 226, 1553, 733], [15, 419, 212, 989]]",3
770.png,0.008434057235717773,118,person,person,sofa,,,"[[1483, 208, 1871, 1011], [1172, 227, 1554, 738], [4, 523, 392, 1024]]",3
771.png,0.008274316787719727,120,person,person,sofa,,,"[[1483, 208, 1871, 1011], [1172, 227, 1554, 738], [4, 523, 392, 1024]]",3
772.png,0.008145332336425781,122,person,person,sofa,,,"[[1171, 228, 1553, 734], [1478, 207, 1874, 1012], [1, 520, 391, 1025]]",3
773.png,0.007990837097167969,125,person,person,sofa,,,"[[1176, 227, 1547, 732], [1501, 137, 1897, 986], [7, 533, 389, 1023]]",3
774.png,0.008182525634765625,122,person,person,sofa,,,"[[1179, 227, 1552, 735], [1505, 134, 1897, 983], [4, 522, 397, 1027]]",3
775.png,0.008489370346069336,117,person,person,sofa,,,"[[1181, 229, 1548, 733], [1480, 199, 1889, 1014], [11, 529, 403, 1027]]",3
776.png,0.008240461349487305,121,person,person,sofa,,,"[[1181, 229, 1551, 730], [1470, 197, 1888, 1017], [4, 525, 400, 1025]]",3
777.png,0.008191108703613281,122,person,person,sofa,,,"[[1182, 231, 1551, 728], [1503, 130, 1899, 991], [5, 523, 400, 1027]]",3
778.png,0.008300304412841797,120,person,person,sofa,,,"[[1499, 127, 1901, 986], [1173, 234, 1558, 726], [7, 526, 401, 1027]]",3
779.png,0.008176565170288086,122,person,person,sofa,,,"[[1492, 127, 1902, 988], [1177, 237, 1557, 722], [7, 526, 399, 1026]]",3
780.png,0.008264303207397461,121,person,person,sofa,,,"[[1495, 129, 1896, 992], [1175, 233, 1557, 724], [14, 523, 397, 1028]]",3
781.png,0.008408069610595703,118,person,person,person,sofa,,"[[1506, 139, 1895, 988], [1171, 232, 1559, 723], [1083, 215, 1699, 1013], [12, 522, 398, 1026]]",4
782.png,0.008217573165893555,121,person,person,person,tvmonitor,,"[[881, 328, 1254, 894], [604, 92, 954, 512], [474, 481, 842, 933], [394, 202, 648, 398]]",4
783.png,0.008214712142944336,121,person,person,person,tvmonitor,,"[[882, 329, 1254, 895], [605, 90, 955, 513], [473, 479, 841, 936], [393, 202, 649, 398]]",4
784.png,0.008220434188842773,121,person,person,person,tvmonitor,,"[[880, 333, 1253, 892], [605, 90, 954, 511], [476, 477, 833, 930], [391, 202, 648, 399]]",4
785.png,0.008277654647827148,120,person,person,person,tvmonitor,,"[[887, 332, 1253, 889], [605, 90, 957, 512], [479, 478, 832, 930], [393, 203, 648, 397]]",4
786.png,0.008234024047851562,121,person,person,person,tvmonitor,,"[[887, 327, 1252, 888], [608, 90, 949, 510], [481, 476, 835, 933], [395, 203, 647, 397]]",4
787.png,0.008341550827026367,119,person,person,person,tvmonitor,,"[[884, 327, 1254, 889], [607, 89, 947, 508], [482, 480, 838, 932], [395, 203, 648, 396]]",4
788.png,0.008229970932006836,121,person,person,person,tvmonitor,,"[[605, 83, 946, 514], [887, 324, 1251, 885], [479, 482, 849, 943], [395, 202, 647, 395]]",4
789.png,0.008331060409545898,120,person,person,person,tvmonitor,,"[[605, 82, 947, 517], [885, 321, 1252, 888], [477, 480, 852, 946], [395, 202, 646, 395]]",4
790.png,0.008216142654418945,121,person,person,person,tvmonitor,,"[[605, 84, 948, 515], [884, 324, 1252, 888], [476, 480, 852, 947], [395, 202, 646, 395]]",4
791.png,0.00827646255493164,120,person,person,person,tvmonitor,,"[[608, 84, 950, 517], [875, 325, 1257, 890], [476, 477, 850, 950], [395, 204, 648, 399]]",4
792.png,0.008404016494750977,118,person,person,person,tvmonitor,,"[[607, 81, 948, 518], [877, 327, 1256, 890], [475, 477, 848, 951], [395, 204, 649, 398]]",4
793.png,0.0082244873046875,121,person,person,person,tvmonitor,,"[[608, 81, 949, 516], [877, 327, 1254, 889], [473, 480, 853, 947], [393, 203, 649, 398]]",4
794.png,0.00858759880065918,116,person,person,person,tvmonitor,,"[[608, 81, 949, 517], [877, 332, 1256, 889], [473, 485, 853, 951], [393, 203, 650, 399]]",4
795.png,0.008452892303466797,118,person,person,person,tvmonitor,,"[[608, 81, 949, 517], [877, 332, 1256, 889], [473, 485, 853, 951], [393, 203, 650, 399]]",4
796.png,0.0076923370361328125,129,person,person,person,tvmonitor,,"[[876, 335, 1255, 887], [608, 83, 949, 513], [468, 483, 851, 952], [394, 202, 649, 400]]",4
797.png,0.008181095123291016,122,person,person,person,tvmonitor,,"[[875, 335, 1255, 888], [607, 84, 950, 512], [471, 479, 853, 953], [394, 202, 649, 400]]",4
798.png,0.008481025695800781,117,person,person,person,tvmonitor,,"[[876, 339, 1255, 884], [608, 84, 950, 513], [463, 488, 860, 952], [395, 201, 649, 401]]",4
799.png,0.008616209030151367,116,person,person,person,tvmonitor,,"[[869, 342, 1258, 880], [460, 490, 865, 949], [608, 85, 952, 514], [398, 200, 650, 400]]",4
800.png,0.00893402099609375,111,person,person,person,tvmonitor,,"[[874, 341, 1260, 884], [463, 490, 859, 952], [609, 87, 951, 513], [398, 200, 650, 401]]",4
801.png,0.00848531723022461,117,person,person,person,tvmonitor,,"[[874, 340, 1263, 885], [469, 487, 863, 950], [606, 91, 955, 515], [400, 201, 650, 400]]",4
802.png,0.008234024047851562,121,person,person,person,tvmonitor,,"[[873, 352, 1268, 878], [619, 88, 963, 640], [465, 494, 857, 945], [398, 201, 650, 399]]",4
803.png,0.008865594863891602,112,person,person,person,tvmonitor,,"[[874, 354, 1264, 880], [621, 86, 959, 644], [462, 495, 856, 945], [397, 201, 650, 397]]",4
804.png,0.008554220199584961,116,person,person,person,tvmonitor,,"[[874, 351, 1261, 882], [606, 85, 957, 523], [465, 491, 857, 945], [396, 201, 650, 395]]",4
805.png,0.008125782012939453,123,person,person,person,tvmonitor,,"[[607, 86, 954, 519], [869, 351, 1263, 881], [465, 492, 858, 948], [395, 199, 650, 396]]",4
806.png,0.008121967315673828,123,person,person,person,tvmonitor,,"[[606, 88, 959, 515], [871, 351, 1259, 884], [461, 496, 860, 945], [395, 199, 651, 397]]",4
807.png,0.008266210556030273,120,person,person,person,tvmonitor,,"[[608, 88, 955, 515], [862, 353, 1263, 881], [455, 493, 865, 947], [395, 199, 650, 396]]",4
808.png,0.007666110992431641,130,person,person,person,tvmonitor,,"[[608, 85, 952, 519], [860, 355, 1262, 875], [451, 494, 864, 948], [394, 198, 651, 396]]",4
809.png,0.008408069610595703,118,person,person,person,tvmonitor,,"[[607, 88, 958, 519], [854, 349, 1266, 881], [445, 493, 861, 949], [392, 199, 651, 396]]",4
810.png,0.008248329162597656,121,person,person,person,tvmonitor,,"[[608, 86, 960, 520], [854, 350, 1263, 881], [445, 493, 859, 950], [393, 198, 652, 396]]",4
811.png,0.008263111114501953,121,person,person,person,tvmonitor,,"[[613, 85, 962, 518], [854, 349, 1263, 886], [448, 489, 865, 951], [394, 198, 652, 396]]",4
812.png,0.008231401443481445,121,person,person,person,tvmonitor,,"[[609, 85, 971, 526], [868, 356, 1254, 879], [451, 494, 865, 945], [393, 199, 652, 397]]",4
813.png,0.00855875015258789,116,person,person,person,tvmonitor,,"[[608, 87, 974, 527], [449, 496, 868, 947], [868, 349, 1251, 887], [394, 199, 652, 397]]",4
814.png,0.008471250534057617,118,person,person,person,tvmonitor,,"[[609, 88, 976, 531], [873, 340, 1255, 891], [454, 505, 866, 942], [394, 198, 653, 398]]",4
815.png,0.008503913879394531,117,person,person,person,tvmonitor,,"[[606, 88, 979, 532], [874, 339, 1258, 891], [452, 507, 873, 940], [394, 198, 653, 397]]",4
816.png,0.008172750473022461,122,person,person,person,tvmonitor,,"[[607, 93, 978, 521], [879, 342, 1263, 888], [463, 492, 864, 942], [397, 201, 655, 396]]",4
817.png,0.008280754089355469,120,person,person,person,tvmonitor,,"[[602, 94, 972, 518], [886, 339, 1264, 890], [465, 500, 862, 938], [401, 201, 653, 394]]",4
818.png,0.008589744567871094,116,person,person,person,tvmonitor,,"[[599, 100, 979, 518], [875, 337, 1266, 891], [464, 505, 858, 939], [396, 201, 648, 394]]",4
819.png,0.008519411087036133,117,person,person,person,tvmonitor,,"[[599, 100, 979, 518], [875, 337, 1266, 891], [464, 505, 858, 939], [396, 201, 648, 394]]",4
820.png,0.006489276885986328,154,,,,,,[],0
821.png,0.006586551666259766,151,,,,,,[],0
822.png,0.006591081619262695,151,,,,,,[],0
823.png,0.006342649459838867,157,,,,,,[],0
824.png,0.006761312484741211,147,,,,,,[],0
825.png,0.006610393524169922,151,,,,,,[],0
826.png,0.006510496139526367,153,,,,,,[],0
827.png,0.0064716339111328125,154,,,,,,[],0
828.png,0.006654262542724609,150,,,,,,[],0
829.png,0.006496906280517578,153,,,,,,[],0
830.png,0.006555080413818359,152,,,,,,[],0
831.png,0.006344318389892578,157,,,,,,[],0
832.png,0.006678581237792969,149,,,,,,[],0
833.png,0.006582975387573242,151,,,,,,[],0
834.png,0.0065305233001708984,153,,,,,,[],0
835.png,0.0066568851470947266,150,,,,,,[],0
836.png,0.006621599197387695,151,,,,,,[],0
837.png,0.007567405700683594,132,car,,,,,"[[957, 908, 1562, 1023]]",1
838.png,0.007210493087768555,138,car,,,,,"[[893, 898, 1566, 1024]]",1
839.png,0.007632732391357422,131,car,,,,,"[[943, 880, 1566, 1006]]",1
840.png,0.006477832794189453,154,,,,,,[],0
841.png,0.006461143493652344,154,,,,,,[],0
842.png,0.006567239761352539,152,,,,,,[],0
